,location,Year,Quarter Period,Average Price,max_price,min_price,Locality,Economic  Factor,Sentiment Score,Sentiment,Risk
3730,RR Nagar,2025,Jul-Sep,5362.06052380953,6576.108442434018,4148.0499249083405,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3731,RR Nagar,2025,Oct-Dec,5009.109999999987,6143.24482422621,3875.010038975762,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3732,RR Nagar,2026,Jan-Mar,5272.639999999993,6466.441821003757,4078.8748763563167,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3733,RR Nagar,2026,Apr-Jun,5137.429999999987,6300.618324876966,3974.27743142699,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3734,RR Nagar,2026,Jul-Sep,5372.779999999994,6589.25496279901,4156.342431531395,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3735,RR Nagar,2026,Oct-Dec,5537.409999999991,6791.159571684089,4283.698968464417,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3736,RR Nagar,2027,Jan-Mar,5523.700000000004,6774.345429742694,4273.093014984795,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3737,RR Nagar,2027,Apr-Jun,5514.800000000006,6763.430341246813,4266.208041537042,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3738,RR Nagar,2027,Jul-Sep,5597.410000000009,6864.744437948493,4330.114519797611,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3739,RR Nagar,2027,Oct-Dec,5620.698333333339,6893.305586179384,4348.130200319235,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3740,RR Nagar,2028,Jan-Mar,5518.318000000008,6767.744867238784,4268.929540030212,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3741,RR Nagar,2028,Apr-Jun,5527.770000000008,6779.3369365043,4276.241536550233,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3742,RR Nagar,2028,Jul-Sep,5494.020000000003,6737.94544923058,4250.132788925315,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3743,RR Nagar,2028,Oct-Dec,5592.24000000001,6858.40387530538,4326.115046457736,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3744,RR Nagar,2029,Jan-Mar,5570.949999999991,6832.293511925878,4309.645261659664,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3745,RR Nagar,2029,Apr-Jun,5645.359999999992,6923.55101023809,4367.208281238031,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3746,RR Nagar,2029,Jul-Sep,5674.55,6959.350047675721,4389.789446961629,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3747,RR Nagar,2029,Oct-Dec,5655.970000000006,6936.563267422524,4375.416097898793,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3748,RR Nagar,2030,Jan-Mar,6088.55,7467.08562489995,4710.056751160573,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3749,RR Nagar,2030,Apr-Jun,6190.929999999992,7592.645935035729,4789.257153585417,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3750,RR Nagar,2030,Jul-Sep,6376.5400000000045,7820.280718824607,4932.84366163462,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3751,RR Nagar,2030,Oct-Dec,6754.489999999994,8283.804055568307,5225.222955407536,RR Nagar,Established locality with high demand and steady price appreciation due to good infrastructure.,0.6908,Positive,Low
3752,RT Nagar,2024,Jan-Mar,6115.050000000006,7616.188338651822,4613.911661348189,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3753,RT Nagar,2024,Apr-Jun,6248.910000000012,7782.908638733093,4714.911361266931,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3754,RT Nagar,2024,Jul-Sep,6323.230000000008,7875.472905146054,4770.987094853962,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3755,RT Nagar,2024,Oct-Dec,6494.000000000006,8088.163967785208,4899.8360322148055,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3756,RT Nagar,2025,Jan-Mar,6575.33999999999,8189.471522010573,4961.2084779894085,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3757,RT Nagar,2025,Apr-Jun,6918.949999999999,8617.431796259225,5220.468203740775,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3758,RT Nagar,2025,Jul-Sep,5639.607190476193,7024.032594775465,4255.181786176921,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3759,RT Nagar,2025,Oct-Dec,5255.799999999986,6546.007419446464,3965.592580553508,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3760,RT Nagar,2026,Jan-Mar,5426.129999999996,6758.150469744113,4094.1095302558783,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3761,RT Nagar,2026,Apr-Jun,5338.219999999991,6648.660094873767,4027.779905126216,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3762,RT Nagar,2026,Jul-Sep,5617.5400000000045,6996.548293130907,4238.531706869103,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3763,RT Nagar,2026,Oct-Dec,5775.630000000005,7193.446636473556,4357.813363526454,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3764,RT Nagar,2027,Jan-Mar,5888.7799999999925,7334.372992025573,4443.187007974413,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3765,RT Nagar,2027,Apr-Jun,6014.6,7491.079612048178,4538.120387951823,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3766,RT Nagar,2027,Jul-Sep,6025.460000000006,7504.605553022954,4546.31444697706,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3767,RT Nagar,2027,Oct-Dec,6023.388333333341,7502.025328248303,4544.751338418379,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3768,RT Nagar,2028,Jan-Mar,5876.528000000009,7319.113339279474,4433.942660720545,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3769,RT Nagar,2028,Apr-Jun,6020.860000000018,7498.876333088904,4542.843666911132,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3770,RT Nagar,2028,Jul-Sep,5939.699999999993,7397.792965730475,4481.607034269513,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3771,RT Nagar,2028,Oct-Dec,6200.270000000001,7722.328365343325,4678.211634656678,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3772,RT Nagar,2029,Jan-Mar,6038.382666666665,7520.700509429016,4556.064823904314,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3773,RT Nagar,2029,Apr-Jun,6197.246000000007,7718.562025977982,4675.929974022032,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3774,RT Nagar,2029,Jul-Sep,6096.9159999999965,7593.602757285655,4600.229242714338,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3775,RT Nagar,2029,Oct-Dec,6187.33999999999,7706.224275398214,4668.455724601767,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3776,RT Nagar,2030,Jan-Mar,6115.050000000006,7616.188338651822,4613.911661348189,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3777,RT Nagar,2030,Apr-Jun,6248.910000000012,7782.908638733093,4714.911361266931,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3778,RT Nagar,2030,Jul-Sep,6323.230000000008,7875.472905146054,4770.987094853962,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3779,RT Nagar,2030,Oct-Dec,6494.000000000006,8088.163967785208,4899.8360322148055,RT Nagar,Well-established with high demand and a robust infrastructure.,0.2263,Positive,Moderate
3780,Sadarmangala Main Road,2024,Jan-Mar,7349.760000000006,9323.617637424792,5375.569839388322,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3781,Sadarmangala Main Road,2024,Apr-Jun,7768.339999999999,9854.61182916346,5681.716709948875,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3782,Sadarmangala Main Road,2024,Jul-Sep,8900.220000000001,11290.47046011854,6509.566869655703,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3783,Sadarmangala Main Road,2024,Oct-Dec,9039.359999999991,11466.978013844264,6611.3330208568905,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3784,Sadarmangala Main Road,2025,Jan-Mar,7291.469999999989,9249.673226711291,5332.936887300359,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3785,Sadarmangala Main Road,2025,Apr-Jun,7383.619999999985,9366.571107089518,5400.334837804812,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3786,Sadarmangala Main Road,2025,Jul-Sep,7858.866666666669,9969.450412462866,5747.927364309522,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3787,Sadarmangala Main Road,2025,Oct-Dec,7243.989999999994,9189.441958557654,5298.210303578695,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3788,Sadarmangala Main Road,2026,Jan-Mar,6427.7800000000125,8154.029924444661,4701.239265258118,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3789,Sadarmangala Main Road,2026,Apr-Jun,6225.880000000011,7897.907493100498,4553.570831108907,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3790,Sadarmangala Main Road,2026,Jul-Sep,6142.6000000000095,7792.261747274138,4492.660344749588,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3791,Sadarmangala Main Road,2026,Oct-Dec,6326.07000000001,8025.004602542654,4626.849188797908,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3792,Sadarmangala Main Road,2027,Jan-Mar,6255.42000000001,7935.380779984631,4575.176207754611,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3793,Sadarmangala Main Road,2027,Apr-Jun,6038.610000000007,7660.34410668236,4416.602690132566,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3794,Sadarmangala Main Road,2027,Jul-Sep,6039.480000000013,7661.447754603464,4417.239002850301,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3795,Sadarmangala Main Road,2027,Oct-Dec,6256.630000000012,7936.915738587538,4576.061194408007,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3796,Sadarmangala Main Road,2028,Jan-Mar,6465.260000000001,8201.575584309823,4728.651909695517,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3797,Sadarmangala Main Road,2028,Apr-Jun,6544.079999999988,8301.56354883951,4786.300379134045,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3798,Sadarmangala Main Road,2028,Jul-Sep,6557.609999999991,8318.727176853808,4796.196138985651,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3799,Sadarmangala Main Road,2028,Oct-Dec,6639.809999999992,8423.002876985014,4856.31671990227,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3800,Sadarmangala Main Road,2029,Jan-Mar,6745.669999999997,8557.29272632674,4933.74208116545,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3801,Sadarmangala Main Road,2029,Apr-Jun,6790.859999999999,8614.618990182327,4966.793772791023,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3802,Sadarmangala Main Road,2029,Jul-Sep,6704.060000000009,8504.50791023844,4903.308779803652,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3803,Sadarmangala Main Road,2029,Oct-Dec,6934.090000000009,8796.314957698061,5071.551325159488,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3804,Sadarmangala Main Road,2030,Jan-Mar,7349.760000000006,9323.617637424792,5375.569839388322,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3805,Sadarmangala Main Road,2030,Apr-Jun,7768.339999999999,9854.61182916346,5681.716709948875,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3806,Sadarmangala Main Road,2030,Jul-Sep,8900.220000000001,11290.47046011854,6509.566869655703,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3807,Sadarmangala Main Road,2030,Oct-Dec,9039.359999999991,11466.978013844264,6611.3330208568905,Sadarmangala Main Road,Developing locality with minimal demand and infrastructure gaps.,-0.128,Negative,Moderate
3808,Sahakar Nagar,2024,Jan-Mar,7525.470000000011,9298.115057704515,5752.734046743373,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3809,Sahakar Nagar,2024,Apr-Jun,8082.629999999997,9986.515620798982,6178.646754053808,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3810,Sahakar Nagar,2024,Jul-Sep,9279.210000000005,11464.953315155362,7093.354606939037,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3811,Sahakar Nagar,2024,Oct-Dec,9090.72999999999,11232.076335235668,6949.273863393416,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3812,Sahakar Nagar,2025,Jan-Mar,7723.570000000003,9542.878054956673,5904.168656762391,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3813,Sahakar Nagar,2025,Apr-Jun,7985.629999999993,9866.667005284287,6104.496541172202,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3814,Sahakar Nagar,2025,Jul-Sep,8511.69666666668,10516.650115268108,6506.640410484051,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3815,Sahakar Nagar,2025,Oct-Dec,7350.929999999996,9082.46168294229,5619.309529667539,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3816,Sahakar Nagar,2026,Jan-Mar,6427.7800000000125,7941.861173536266,4913.621189238165,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3817,Sahakar Nagar,2026,Apr-Jun,6225.880000000011,7692.403075882491,4759.281725518625,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3818,Sahakar Nagar,2026,Jul-Sep,6142.6000000000095,7589.506243923072,4695.619563366255,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3819,Sahakar Nagar,2026,Oct-Dec,6326.07000000001,7816.193104629055,4835.8704866382905,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3820,Sahakar Nagar,2027,Jan-Mar,6255.42000000001,7728.901303741294,4781.863140864217,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3821,Sahakar Nagar,2027,Apr-Jun,6038.610000000007,7461.021114774898,4616.12594854607,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3822,Sahakar Nagar,2027,Jul-Sep,6039.480000000013,7462.096045656326,4616.791007156456,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3823,Sahakar Nagar,2027,Oct-Dec,6256.630000000012,7730.396322553386,4782.788107437277,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3824,Sahakar Nagar,2028,Jan-Mar,6465.260000000001,7988.169690128939,4942.27221994746,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3825,Sahakar Nagar,2028,Apr-Jun,6544.079999999988,8085.555956880138,5002.525001177634,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3826,Sahakar Nagar,2028,Jul-Sep,6557.609999999991,8102.272985415334,5012.867809221842,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3827,Sahakar Nagar,2028,Oct-Dec,6639.809999999992,8203.835420418507,5075.704381375119,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3828,Sahakar Nagar,2029,Jan-Mar,6745.669999999997,8334.631033185371,5156.627489990034,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3829,Sahakar Nagar,2029,Apr-Jun,6790.859999999999,8390.46566138237,5191.172315970649,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3830,Sahakar Nagar,2029,Jul-Sep,6704.060000000009,8283.219683787795,5124.819341969388,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3831,Sahakar Nagar,2029,Oct-Dec,6934.090000000009,8567.433879940827,5300.662367424593,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3832,Sahakar Nagar,2030,Jan-Mar,7525.470000000011,9298.115057704515,5752.734046743373,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3833,Sahakar Nagar,2030,Apr-Jun,8082.629999999997,9986.515620798982,6178.646754053808,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3834,Sahakar Nagar,2030,Jul-Sep,9279.210000000005,11464.953315155362,7093.354606939037,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3835,Sahakar Nagar,2030,Oct-Dec,9090.72999999999,11232.076335235668,6949.273863393416,Sahakar Nagar,Established area with high demand due to connectivity and proximity to commercial hubs.,-0.128,Negative,Moderate
3836,Sampige Road,2024,Jan-Mar,10493.560000000003,12978.69492753624,8008.425072463772,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3837,Sampige Road,2024,Apr-Jun,10680.386666666673,13209.766776460265,8151.006556873083,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3838,Sampige Road,2024,Jul-Sep,11309.676666666684,13988.08823561706,8631.265097716305,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3839,Sampige Road,2024,Oct-Dec,10493.79000000002,12978.979397233225,8008.600602766813,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3840,Sampige Road,2025,Jan-Mar,11461.30000000002,14175.6197299078,8746.980270092243,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3841,Sampige Road,2025,Apr-Jun,11707.356666666688,14479.948709925366,8934.764623408008,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3842,Sampige Road,2025,Jul-Sep,11767.283666666692,14554.06790788321,8980.499425450173,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3843,Sampige Road,2025,Oct-Dec,9255.122000000005,11446.964133728596,7063.279866271413,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3844,Sampige Road,2026,Jan-Mar,6812.809999999996,8426.252157444,5199.367842555992,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3845,Sampige Road,2026,Apr-Jun,6784.939999999999,8391.781851119893,5178.098148880104,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3846,Sampige Road,2026,Jul-Sep,6556.39,8109.105550065877,5003.674449934124,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3847,Sampige Road,2026,Oct-Dec,6649.740000000002,8224.563142292493,5074.916857707511,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3848,Sampige Road,2027,Jan-Mar,6418.849999999998,7938.992671277994,4898.707328722001,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3849,Sampige Road,2027,Apr-Jun,6299.279999999997,7791.105533596834,4807.45446640316,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3850,Sampige Road,2027,Jul-Sep,6094.879999999998,7538.298550724636,4651.461449275361,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3851,Sampige Road,2027,Oct-Dec,6193.730000000005,7660.558679183142,4726.901320816868,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3852,Sampige Road,2028,Jan-Mar,6450.209999999988,7977.779496047417,4922.64050395256,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3853,Sampige Road,2028,Apr-Jun,6638.4299999999885,8210.574654150183,5066.285345849794,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3854,Sampige Road,2028,Jul-Sep,6756.189999999988,8356.223138998668,5156.156861001308,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3855,Sampige Road,2028,Oct-Dec,6818.459999999991,8433.240217391292,5203.679782608689,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3856,Sampige Road,2029,Jan-Mar,7204.460000000003,8910.654578392625,5498.265421607381,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3857,Sampige Road,2029,Apr-Jun,7280.600000000005,9004.826416337291,5556.3735836627175,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3858,Sampige Road,2029,Jul-Sep,7212.779999999995,8920.944960474302,5504.615039525688,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3859,Sampige Road,2029,Oct-Dec,7406.830000000004,9160.950806982875,5652.709193017131,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3860,Sampige Road,2030,Jan-Mar,10493.560000000003,12978.69492753624,8008.425072463772,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3861,Sampige Road,2030,Apr-Jun,10680.386666666673,13209.766776460265,8151.006556873083,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3862,Sampige Road,2030,Jul-Sep,11309.676666666684,13988.08823561706,8631.265097716305,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3863,Sampige Road,2030,Oct-Dec,10493.79000000002,12978.979397233225,8008.600602766813,Sampige Road,Prime locality with consistent demand and robust infrastructure.,0.2263,Positive,Moderate
3864,Sanjay Nagar Main Road,2024,Jan-Mar,9160.929999999998,11241.768024501083,7092.331348822284,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3865,Sanjay Nagar Main Road,2024,Apr-Jun,8903.406666666655,10925.750155766174,6892.958489292379,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3866,Sanjay Nagar Main Road,2024,Jul-Sep,9391.132666666672,11524.259537621292,7270.552729116919,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3867,Sanjay Nagar Main Road,2024,Oct-Dec,9639.33000000002,11828.83307389253,7462.705461196981,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3868,Sanjay Nagar Main Road,2025,Jan-Mar,10015.173333333354,12290.046462368216,7753.680881295799,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3869,Sanjay Nagar Main Road,2025,Apr-Jun,10025.816666666671,12303.107350764983,7761.920879489854,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3870,Sanjay Nagar Main Road,2025,Jul-Sep,8894.829333333333,10915.224544108622,6886.317974618736,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3871,Sanjay Nagar Main Road,2025,Oct-Dec,7797.425333333328,9568.55327851008,6036.715064049285,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3872,Sanjay Nagar Main Road,2026,Jan-Mar,6812.809999999996,8360.28979754252,5274.4323924066575,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3873,Sanjay Nagar Main Road,2026,Apr-Jun,6784.939999999999,8326.089331558956,5252.855622942023,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3874,Sanjay Nagar Main Road,2026,Jul-Sep,6556.39,8045.625876211115,5075.913726237941,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3875,Sanjay Nagar Main Road,2026,Oct-Dec,6649.740000000002,8160.179643687473,5148.184678140485,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3876,Sanjay Nagar Main Road,2027,Jan-Mar,6418.849999999998,7876.844674511079,4969.4311689302185,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3877,Sanjay Nagar Main Road,2027,Apr-Jun,6299.279999999997,7730.115226443077,4876.860866637909,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3878,Sanjay Nagar Main Road,2027,Jul-Sep,6094.879999999998,7479.287266377013,4718.615740029664,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3879,Sanjay Nagar Main Road,2027,Oct-Dec,6193.730000000005,7600.59031849312,4795.144755515115,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
3880,Sanjay Nagar Main Road,2028,Jan-Mar,6450.209999999988,7915.327868384217,4993.709873286544,Sanjay Nagar Main Road,Established locality with steady residential demand.,-0.128,Negative,Moderate
